bound_active_params,evidence_reliable,evidence_warning,is_selected_model,model,n_bound_active,probability,probs_reliable_all_models,round,scenario,seed,selected_model,strategy,tracked_correct_model,truth_in_candidate_family
,1,,0,irreversible,0,0.49866067673969344,1,1,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.5013393232603065,1,1,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",0,irreversible,3,7.285582659185886e-33,0,2,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",1,rev-pitzer,3,1.0,0,2,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
k1_ref;Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('k1_ref', 'Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['k1_ref', 'Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J'",0,irreversible,4,0.0,0,3,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
k1_ref;Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('k1_ref', 'Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['k1_ref', 'Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J'",1,rev-pitzer,4,1.0,0,3,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",0,irreversible,3,0.0,0,4,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",1,rev-pitzer,3,1.0,0,4,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",0,irreversible,3,0.0,0,5,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",1,rev-pitzer,3,1.0,0,5,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",0,irreversible,3,0.0,0,6,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",1,rev-pitzer,3,1.0,0,6,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",0,irreversible,3,0.0,0,7,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",1,rev-pitzer,3,1.0,0,7,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",0,irreversible,3,0.0,0,8,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",1,rev-pitzer,3,1.0,0,8,S4c_out_of_domain,7,rev-pitzer,F,rev-pitzer,0
,1,,1,irreversible,0,0.503161142554689,1,1,S4c_out_of_domain,8,irreversible,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.496838857445311,1,1,S4c_out_of_domain,8,irreversible,F,rev-pitzer,0
,1,,0,irreversible,0,0.4917446149130056,1,2,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.5082553850869943,1,2,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref', 'K2_ref'), bound-mass>0.05: ['K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidenc",0,irreversible,2,4.469267640568618e-143,0,3,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref', 'K2_ref'), bound-mass>0.05: ['K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidenc",1,rev-pitzer,2,1.0,0,3,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable evidence.",0,irreversible,2,0.0,0,4,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable evidence.",1,rev-pitzer,2,1.0,0,4,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable evidence.",0,irreversible,2,0.0,0,5,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable evidence.",1,rev-pitzer,2,1.0,0,5,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",0,irreversible,2,0.0,0,6,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",1,rev-pitzer,2,1.0,0,6,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",0,irreversible,2,0.0,0,7,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",1,rev-pitzer,2,1.0,0,7,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",0,irreversible,2,0.0,0,8,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",1,rev-pitzer,2,1.0,0,8,S4c_out_of_domain,8,rev-pitzer,F,rev-pitzer,0
,1,,1,irreversible,0,0.5003205842006391,1,1,S4c_out_of_domain,9,irreversible,F,rev-pitzer,0
,1,,0,rev-pitzer,0,0.4996794157993609,1,1,S4c_out_of_domain,9,irreversible,F,rev-pitzer,0
,1,,0,irreversible,0,0.4751521630007224,1,2,S4c_out_of_domain,9,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.5248478369992775,1,2,S4c_out_of_domain,9,rev-pitzer,F,rev-pitzer,0
K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K2_ref',), bound-mass>0.05: ['K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",0,irreversible,1,3.941705064790265e-37,0,3,S4c_out_of_domain,9,rev-pitzer,F,rev-pitzer,0
K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K2_ref',), bound-mass>0.05: ['K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,1,1.0,0,3,S4c_out_of_domain,9,rev-pitzer,F,rev-pitzer,0
Ea2_J,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref', 'K2_ref'), bound-mass>0.05: ['K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ",1,irreversible,1,1.0,0,4,S4c_out_of_domain,9,irreversible,F,rev-pitzer,0
Ea2_J,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K1_ref', 'K2_ref'), bound-mass>0.05: ['K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ",0,rev-pitzer,1,0.0,0,4,S4c_out_of_domain,9,irreversible,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",0,irreversible,2,0.0,0,5,S4c_out_of_domain,9,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",1,rev-pitzer,2,1.0,0,5,S4c_out_of_domain,9,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",0,irreversible,2,0.0,0,6,S4c_out_of_domain,9,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",1,rev-pitzer,2,1.0,0,6,S4c_out_of_domain,9,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",0,irreversible,2,0.0,0,7,S4c_out_of_domain,9,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",1,rev-pitzer,2,1.0,0,7,S4c_out_of_domain,9,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",0,irreversible,2,0.0,0,8,S4c_out_of_domain,9,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",1,rev-pitzer,2,1.0,0,8,S4c_out_of_domain,9,rev-pitzer,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,irreversible,0,0.503530651738193,0,1,S4c_out_of_domain,10,irreversible,F,rev-pitzer,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",0,rev-pitzer,0,0.49646934826180694,0,1,S4c_out_of_domain,10,irreversible,F,rev-pitzer,0
,1,,0,irreversible,0,0.48603338291815495,1,2,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.5139666170818451,1,2,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K2_ref',), bound-mass>0.05: ['K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",0,irreversible,1,1.3218067769638195e-72,0,3,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('K2_ref',), bound-mass>0.05: ['K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,1,1.0,0,3,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",0,irreversible,2,0.0,0,4,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",1,rev-pitzer,2,1.0,0,4,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",0,irreversible,2,0.0,0,5,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",1,rev-pitzer,2,1.0,0,5,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",0,irreversible,2,0.0,0,6,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",1,rev-pitzer,2,1.0,0,6,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",0,irreversible,2,0.0,0,7,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",1,rev-pitzer,2,1.0,0,7,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",0,irreversible,2,0.0,0,8,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
Ea2_J;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable ev",1,rev-pitzer,2,1.0,0,8,S4c_out_of_domain,10,rev-pitzer,F,rev-pitzer,0
,1,,0,irreversible,0,0.4990574097429488,1,1,S4c_out_of_domain,11,rev-pitzer,F,rev-pitzer,0
,1,,1,rev-pitzer,0,0.5009425902570511,1,1,S4c_out_of_domain,11,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",0,irreversible,3,9.335592893096636e-25,0,2,S4c_out_of_domain,11,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",1,rev-pitzer,3,1.0,0,2,S4c_out_of_domain,11,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",0,irreversible,3,0.0,0,3,S4c_out_of_domain,11,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",1,rev-pitzer,3,1.0,0,3,S4c_out_of_domain,11,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",0,irreversible,3,0.0,0,4,S4c_out_of_domain,11,rev-pitzer,F,rev-pitzer,0
Ea2_J;K1_ref;K2_ref,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=('Ea2_J', 'K1_ref', 'K2_ref'), bound-mass>0.05: ['Ea2_J', 'K1_ref', 'K2_ref']); model probability is NOT reliable evidence.; irreversible: Laplace evidence is boundary-affected (pinned=('Ea2_J',), bound-mass>0.05: ['Ea2_J']); model probabilit",1,rev-pitzer,3,1.0,0,4,S4c_out_of_domain,11,rev-pitzer,F,rev-pitzer,0
